ticker,date,gvkey,comp_name,fiscal_year,fiscal_quarter,assets,net_income,ebitda,revenue,rd_expense,cap_ex_ytd,sector_code
GM,2024-03-31,5073,GENERAL MOTORS CO,2024,1,276591.0,2980.0,6631.0,43014.0,,6219.0,25
GM,2024-06-30,5073,GENERAL MOTORS CO,2024,2,282956.0,2933.0,7515.0,47969.0,,12841.0,25
GM,2024-09-30,5073,GENERAL MOTORS CO,2024,3,289289.0,3056.0,6941.0,48757.0,,18840.0,25
GM,2024-12-31,5073,GENERAL MOTORS CO,2024,4,279761.0,-2961.0,5452.0,47702.0,9200.0,26109.0,25
GM,2025-03-31,5073,GENERAL MOTORS CO,2025,1,282104.0,2784.0,6312.0,44020.0,,6028.0,25
GM,2025-06-30,5073,GENERAL MOTORS CO,2025,2,289384.0,1896.0,5814.0,47122.0,,12544.0,25
GM,2025-09-30,5073,GENERAL MOTORS CO,2025,3,288168.0,1327.0,6078.0,48591.0,,18692.0,25
GM,2025-12-31,5073,GENERAL MOTORS CO,2025,4,281284.0,-3310.0,6524.0,45286.0,8500.0,25096.0,25
GOOGL,2005-03-31,160329,ALPHABET INC,2005,1,3865.199,369.193,498.963,1256.516,108.711,142.391,50
GOOGL,2005-06-30,160329,ALPHABET INC,2005,2,4497.718,342.814,542.627,1384.495,123.134,299.854,50
GOOGL,2005-09-30,160329,ALPHABET INC,2005,3,9451.001,381.182,625.948,1578.457,177.794,592.386,50
GOOGL,2005-12-31,160329,ALPHABET INC,2005,4,10271.813,372.208,755.592,1919.092,189.871,838.217,50
GOOGL,2006-03-31,160329,ALPHABET INC,2006,1,11294.87,592.291,872.567,2253.755,246.599,344.938,50
GOOGL,2006-06-30,160329,ALPHABET INC,2006,2,14396.006,721.077,925.583,2455.991,282.552,1043.938,50
GOOGL,2006-09-30,160329,ALPHABET INC,2006,3,15693.232,733.361,1067.681,2689.673,312.632,1536.16,50
GOOGL,2006-12-31,160329,ALPHABET INC,2006,4,18473.351,1030.717,1219.395,3205.498,386.806,1902.798,50
GOOGL,2007-03-31,160329,ALPHABET INC,2007,1,20015.438,1002.162,1427.798,3663.971,408.384,596.893,50
GOOGL,2007-06-30,160329,ALPHABET INC,2007,2,21423.885,925.12,1330.712,3871.985,532.106,1171.991,50
GOOGL,2007-09-30,160329,ALPHABET INC,2007,3,23340.65,1069.989,1567.287,4231.351,548.712,1724.631,50
GOOGL,2007-12-31,160329,ALPHABET INC,2007,4,25335.806,1206.449,1729.336,4826.679,630.783,2402.84,50
GOOGL,2008-03-31,160329,ALPHABET INC,2008,1,27604.982,1307.086,1881.799,5186.043,673.069,841.597,50
GOOGL,2008-06-30,160329,ALPHABET INC,2008,2,29179.786,1247.391,1966.681,5367.212,682.21,1539.114,50
GOOGL,2008-09-30,160329,ALPHABET INC,2008,3,30806.974,1289.939,2127.846,5541.391,704.572,1990.617,50
GOOGL,2008-12-31,160329,ALPHABET INC,2008,4,31767.575,382.442,2242.68,5700.904,733.341,2358.461,50
GOOGL,2009-03-31,160329,ALPHABET INC,2009,1,33513.029,1422.828,2309.22,5508.99,641.643,262.755,50
GOOGL,2009-06-30,160329,ALPHABET INC,2009,2,35158.76,1484.545,2249.376,5522.897,707.626,402.192,50
GOOGL,2009-09-30,160329,ALPHABET INC,2009,3,37702.845,1638.975,2448.12,5944.851,757.524,588.531,50
GOOGL,2009-12-31,160329,ALPHABET INC,2009,4,40496.778,1974.1,2838.0,6673.825,736.234,809.888,50
GOOGL,2010-03-31,160329,ALPHABET INC,2010,1,42871.0,1955.0,2815.0,6775.0,818.0,239.0,50
GOOGL,2010-06-30,160329,ALPHABET INC,2010,2,48045.0,1840.0,2701.0,6820.0,898.0,715.0,50
GOOGL,2010-09-30,160329,ALPHABET INC,2010,3,53342.0,2167.0,2889.0,7286.0,995.0,1473.0,50
GOOGL,2010-12-31,160329,ALPHABET INC,2010,4,57851.0,2543.0,3357.0,8440.0,1051.0,4018.0,50
GOOGL,2011-03-31,160329,ALPHABET INC,2011,1,59960.0,1798.0,3192.0,8575.0,1226.0,890.0,50
GOOGL,2011-06-30,160329,ALPHABET INC,2011,2,64861.0,2506.0,3335.0,9027.0,1234.0,1807.0,50
GOOGL,2011-09-30,160329,ALPHABET INC,2011,3,69088.0,2729.0,3546.0,9720.0,1404.0,2487.0,50
GOOGL,2011-12-31,160329,ALPHABET INC,2011,4,72574.0,2704.0,4006.0,10583.0,1298.0,3438.0,50
GOOGL,2012-03-31,160329,ALPHABET INC,2012,1,77144.0,2890.0,3891.0,10645.0,1441.0,607.0,50
GOOGL,2012-06-30,160329,ALPHABET INC,2012,2,86051.0,2785.0,4100.0,11807.0,1538.0,1381.0,50
GOOGL,2012-09-30,160329,ALPHABET INC,2012,3,89730.0,2176.0,3831.0,13304.0,1879.0,2253.0,50
GOOGL,2012-12-31,160329,ALPHABET INC,2012,4,93798.0,2886.0,4436.0,14419.0,1935.0,3273.0,50
GOOGL,2013-03-31,160329,ALPHABET INC,2013,1,96692.0,3346.0,4611.0,12951.0,1617.0,1203.0,50
GOOGL,2013-06-30,160329,ALPHABET INC,2013,2,101182.0,3228.0,4458.0,13107.0,1766.0,2814.0,50
GOOGL,2013-09-30,160329,ALPHABET INC,2013,3,105068.0,2970.0,4698.0,13754.0,1821.0,5103.0,50
GOOGL,2013-12-31,160329,ALPHABET INC,2013,4,110920.0,3376.0,5428.0,15707.0,1933.0,7358.0,50
GOOGL,2014-03-31,160329,ALPHABET INC,2014,1,116526.0,3371.0,5201.0,15420.0,2126.0,2345.0,50
GOOGL,2014-06-30,160329,ALPHABET INC,2014,2,121608.0,3351.0,5337.0,15955.0,2238.0,4991.0,50
GOOGL,2014-09-30,160329,ALPHABET INC,2014,3,125781.0,2739.0,5271.0,16523.0,2655.0,7408.0,50
GOOGL,2014-12-31,160329,ALPHABET INC,2014,4,131133.0,4675.0,5667.0,18103.0,2813.0,10959.0,50
GOOGL,2015-03-31,160329,ALPHABET INC,2015,1,133400.0,3515.0,5624.0,17258.0,2753.0,2927.0,50
GOOGL,2015-06-30,160329,ALPHABET INC,2015,2,138807.0,3931.0,6059.0,17727.0,2789.0,5442.0,50
GOOGL,2015-09-30,160329,ALPHABET INC,2015,3,144281.0,3979.0,5956.0,18675.0,3230.0,7815.0,50
GOOGL,2015-12-31,160329,ALPHABET INC,2015,4,147461.0,4923.0,6784.0,21329.0,3510.0,9915.0,50
GOOGL,2016-03-31,160329,ALPHABET INC,2016,1,149747.0,4207.0,6713.0,20257.0,3367.0,2428.0,50
GOOGL,2016-06-30,160329,ALPHABET INC,2016,2,154292.0,4877.0,7458.0,21500.0,3363.0,4551.0,50
GOOGL,2016-09-30,160329,ALPHABET INC,2016,3,159948.0,5061.0,7363.0,22451.0,3596.0,7134.0,50
GOOGL,2016-12-31,160329,ALPHABET INC,2016,4,167497.0,5333.0,8326.0,26064.0,3622.0,10212.0,50
GOOGL,2017-03-31,160329,ALPHABET INC,2017,1,172756.0,5426.0,8061.0,24750.0,3942.0,2508.0,50
GOOGL,2017-06-30,160329,ALPHABET INC,2017,2,178621.0,3524.0,8492.0,26010.0,4172.0,5339.0,50
GOOGL,2017-09-30,160329,ALPHABET INC,2017,3,189536.0,6732.0,9537.0,27772.0,4205.0,8877.0,50
GOOGL,2017-12-31,160329,ALPHABET INC,2017,4,197295.0,-3020.0,9691.0,32323.0,4306.0,13184.0,50
GOOGL,2018-03-31,160329,ALPHABET INC,2018,1,206935.0,9401.0,9619.0,31146.0,5039.0,7299.0,50
GOOGL,2018-06-30,160329,ALPHABET INC,2018,2,211610.0,3195.0,10228.0,32657.0,5114.0,12776.0,50
GOOGL,2018-09-30,160329,ALPHABET INC,2018,3,221538.0,9192.0,10981.0,33740.0,5232.0,18058.0,50
GOOGL,2018-12-31,160329,ALPHABET INC,2018,4,232792.0,8948.0,10796.0,39276.0,6034.0,25139.0,50
GOOGL,2019-03-31,160329,ALPHABET INC,2019,1,245349.0,6657.0,10918.0,36339.0,6029.0,4638.0,50
GOOGL,2019-06-30,160329,ALPHABET INC,2019,2,257101.0,9947.0,12015.0,38944.0,6213.0,10764.0,50
GOOGL,2019-09-30,160329,ALPHABET INC,2019,3,263044.0,7068.0,12651.0,40499.0,6554.0,17496.0,50
GOOGL,2019-12-31,160329,ALPHABET INC,2019,4,275909.0,10671.0,12549.0,46075.0,7222.0,23548.0,50
GOOGL,2020-03-31,160329,ALPHABET INC,2020,1,273403.0,6836.0,11080.0,41159.0,6820.0,6005.0,50
GOOGL,2020-06-30,160329,ALPHABET INC,2020,2,278492.0,6959.0,9755.0,38297.0,6875.0,11396.0,50
GOOGL,2020-09-30,160329,ALPHABET INC,2020,3,299243.0,11247.0,14691.0,46173.0,6856.0,16802.0,50
GOOGL,2020-12-31,160329,ALPHABET INC,2020,4,319616.0,15227.0,19377.0,56898.0,7022.0,22281.0,50
GOOGL,2021-03-31,160329,ALPHABET INC,2021,1,327095.0,17930.0,19179.0,55314.0,7485.0,5942.0,50
GOOGL,2021-06-30,160329,ALPHABET INC,2021,2,335387.0,18525.0,22306.0,61880.0,7675.0,11438.0,50
GOOGL,2021-09-30,160329,ALPHABET INC,2021,3,347403.0,18936.0,24335.0,65118.0,7694.0,18257.0,50
GOOGL,2021-12-31,160329,ALPHABET INC,2021,4,359268.0,20642.0,25324.0,75325.0,8708.0,24640.0,50
GOOGL,2022-03-31,160329,ALPHABET INC,2022,1,357096.0,16436.0,23876.0,68011.0,9119.0,9786.0,50
GOOGL,2022-06-30,160329,ALPHABET INC,2022,2,355185.0,16002.0,23352.0,69685.0,9841.0,16614.0,50
GOOGL,2022-09-30,160329,ALPHABET INC,2022,3,358255.0,13910.0,20964.0,69092.0,10273.0,23890.0,50
GOOGL,2022-12-31,160329,ALPHABET INC,2022,4,365264.0,13624.0,22362.0,76048.0,10267.0,31485.0,50
GOOGL,2023-03-31,160329,ALPHABET INC,2023,1,369491.0,15051.0,22044.0,69787.0,11468.0,6289.0,50
GOOGL,2023-06-30,160329,ALPHABET INC,2023,2,383044.0,18368.0,24663.0,74604.0,10588.0,13177.0,50
GOOGL,2023-09-30,160329,ALPHABET INC,2023,3,396711.0,19689.0,24600.0,76693.0,11258.0,21232.0,50
GOOGL,2023-12-31,160329,ALPHABET INC,2023,4,402392.0,20687.0,27020.0,86310.0,12113.0,32251.0,50
GOOGL,2024-03-31,160329,ALPHABET INC,2024,1,407350.0,23662.0,29601.0,80539.0,11903.0,12012.0,50
GOOGL,2024-06-30,160329,ALPHABET INC,2024,2,414770.0,23619.0,31133.0,84742.0,11860.0,25198.0,50
GOOGL,2024-09-30,160329,ALPHABET INC,2024,3,430266.0,26301.0,32506.0,88268.0,12447.0,38259.0,50
GOOGL,2024-12-31,160329,ALPHABET INC,2024,4,450256.0,26536.0,35177.0,96469.0,13116.0,52535.0,50
GOOGL,2025-03-31,160329,ALPHABET INC,2025,1,475374.0,34540.0,35093.0,90234.0,13556.0,17197.0,50
GOOGL,2025-06-30,160329,ALPHABET INC,2025,2,502053.0,28196.0,37669.0,96428.0,13808.0,39643.0,50
GOOGL,2025-09-30,160329,ALPHABET INC,2025,3,536469.0,34979.0,40296.0,102345.0,15151.0,63596.0,50
GOOGL,2025-12-31,160329,ALPHABET INC,2025,4,595281.0,34455.0,41974.0,113829.0,18572.0,91447.0,50
INTC,2005-03-31,6008,INTEL CORP,2005,1,47566.0,2178.0,4277.0,9434.0,1266.0,1788.0,45
INTC,2005-06-30,6008,INTEL CORP,2005,2,46513.0,2038.0,3756.0,9231.0,1176.0,3177.0,45
INTC,2005-09-30,6008,INTEL CORP,2005,3,47360.0,1995.0,4345.0,9960.0,1341.0,4459.0,45
INTC,2005-12-31,6008,INTEL CORP,2005,4,48314.0,2453.0,4406.0,10201.0,1362.0,5818.0,45
INTC,2006-03-31,6008,INTEL CORP,2006,1,47194.0,1357.0,2932.0,8940.0,1562.0,1758.0,45
INTC,2006-06-30,6008,INTEL CORP,2006,2,46088.0,885.0,2287.0,8009.0,1496.0,3496.0,45
INTC,2006-09-30,6008,INTEL CORP,2006,3,46855.0,1301.0,2728.0,8739.0,1389.0,4663.0,45
INTC,2006-12-31,6008,INTEL CORP,2006,4,48368.0,1501.0,3171.0,9694.0,1426.0,5779.0,45
INTC,2007-03-31,6008,INTEL CORP,2007,1,48756.0,1636.0,3001.0,8852.0,1400.0,1361.0,45
INTC,2007-06-30,6008,INTEL CORP,2007,2,50294.0,1278.0,2645.0,8680.0,1353.0,2639.0,45
INTC,2007-09-30,6008,INTEL CORP,2007,3,53039.0,1791.0,3545.0,10090.0,1521.0,3727.0,45
INTC,2007-12-31,6008,INTEL CORP,2007,4,55651.0,2271.0,4452.0,10712.0,1481.0,5000.0,45
INTC,2008-03-31,6008,INTEL CORP,2008,1,53387.0,1443.0,3556.0,9673.0,1467.0,907.0,45
INTC,2008-06-30,6008,INTEL CORP,2008,2,52392.0,1601.0,3456.0,9470.0,1468.0,2058.0,45
INTC,2008-09-30,6008,INTEL CORP,2008,3,52719.0,2014.0,4259.0,10217.0,1471.0,3432.0,45
INTC,2008-12-31,6008,INTEL CORP,2008,4,50715.0,234.0,3012.0,8226.0,1316.0,5197.0,45
INTC,2009-03-31,6008,INTEL CORP,2009,1,48454.0,629.0,1991.0,7145.0,1317.0,1509.0,45
INTC,2009-06-30,6008,INTEL CORP,2009,2,49061.0,-398.0,2812.0,8024.0,1303.0,2490.0,45
INTC,2009-09-30,6008,INTEL CORP,2009,3,50996.0,1856.0,3877.0,9389.0,1430.0,3434.0,45
INTC,2009-12-31,6008,INTEL CORP,2009,4,53095.0,2282.0,5011.0,10569.0,1603.0,4515.0,45
INTC,2010-03-31,6008,INTEL CORP,2010,1,55773.0,2442.0,4589.0,10299.0,1564.0,928.0,45
INTC,2010-06-30,6008,INTEL CORP,2010,2,57691.0,2887.0,5130.0,10765.0,1666.0,1976.0,45
INTC,2010-09-30,6008,INTEL CORP,2010,3,60588.0,2955.0,5278.0,11102.0,1675.0,3338.0,45
INTC,2010-12-31,6008,INTEL CORP,2010,4,63186.0,3180.0,5640.0,11457.0,1671.0,5207.0,45
INTC,2011-03-31,6008,INTEL CORP,2011,1,65552.0,3160.0,5976.0,12847.0,1916.0,2723.0,45
INTC,2011-06-30,6008,INTEL CORP,2011,2,66089.0,2954.0,5518.0,13032.0,1986.0,5207.0,45
INTC,2011-09-30,6008,INTEL CORP,2011,3,70551.0,3468.0,6314.0,14233.0,2140.0,7920.0,45
INTC,2011-12-31,6008,INTEL CORP,2011,4,71119.0,3360.0,6188.0,13887.0,2308.0,10764.0,45
INTC,2012-03-31,6008,INTEL CORP,2012,1,71817.0,2738.0,5595.0,12906.0,2401.0,2974.0,45
INTC,2012-06-30,6008,INTEL CORP,2012,2,72352.0,2827.0,5671.0,13501.0,2513.0,5636.0,45
INTC,2012-09-30,6008,INTEL CORP,2012,3,74441.0,2972.0,5734.0,13457.0,2605.0,8523.0,45
INTC,2012-12-31,6008,INTEL CORP,2012,4,84351.0,2468.0,5160.0,13477.0,2629.0,11027.0,45
INTC,2013-03-31,6008,INTEL CORP,2013,1,83083.0,2045.0,4583.0,12580.0,2527.0,2174.0,45
INTC,2013-06-30,6008,INTEL CORP,2013,2,85661.0,2000.0,4710.0,12811.0,2516.0,4897.0,45
INTC,2013-09-30,6008,INTEL CORP,2013,3,90551.0,2950.0,5649.0,13483.0,2742.0,7763.0,45
INTC,2013-12-31,6008,INTEL CORP,2013,4,92358.0,2625.0,5621.0,13834.0,2826.0,10711.0,45
INTC,2014-03-31,6008,INTEL CORP,2014,1,91932.0,1930.0,4654.0,12764.0,2846.0,2689.0,45
INTC,2014-06-30,6008,INTEL CORP,2014,2,91793.0,2796.0,6095.0,13831.0,2859.0,5517.0,45
INTC,2014-09-30,6008,INTEL CORP,2014,3,90616.0,3317.0,6758.0,14554.0,2842.0,7962.0,45
INTC,2014-12-31,6008,INTEL CORP,2014,4,91956.0,3661.0,6684.0,14721.0,2990.0,10105.0,45
INTC,2015-03-31,6008,INTEL CORP,2015,1,89566.0,1992.0,4819.0,12781.0,2995.0,2025.0,45
INTC,2015-06-30,6008,INTEL CORP,2015,2,90492.0,2706.0,5335.0,13195.0,3087.0,3792.0,45
INTC,2015-09-30,6008,INTEL CORP,2015,3,98552.0,3109.0,6481.0,14465.0,2927.0,4998.0,45
INTC,2015-12-31,6008,INTEL CORP,2015,4,103065.0,3613.0,6432.0,14914.0,3119.0,7326.0,45
INTC,2016-03-31,6008,INTEL CORP,2016,1,105467.0,2046.0,4909.0,13702.0,3246.0,1346.0,45
INTC,2016-06-30,6008,INTEL CORP,2016,2,109831.0,1330.0,4810.0,13533.0,3145.0,3632.0,45
INTC,2016-09-30,6008,INTEL CORP,2016,3,112217.0,3378.0,6762.0,15778.0,3069.0,6095.0,45
INTC,2016-12-31,6008,INTEL CORP,2016,4,113327.0,3562.0,6556.0,16374.0,3280.0,9625.0,45
INTC,2017-03-31,6008,INTEL CORP,2017,1,115648.0,2964.0,5640.0,14796.0,3311.0,1952.0,45
INTC,2017-06-30,6008,INTEL CORP,2017,2,122107.0,2808.0,5858.0,14763.0,3262.0,4730.0,45
INTC,2017-09-30,6008,INTEL CORP,2017,3,127088.0,4516.0,7339.0,16149.0,3209.0,7709.0,45
INTC,2017-12-31,6008,INTEL CORP,2017,4,123249.0,-687.0,7894.0,17053.0,3253.0,11778.0,45
INTC,2018-03-31,6008,INTEL CORP,2018,1,128596.0,4454.0,6666.0,16066.0,3311.0,2910.0,45
INTC,2018-06-30,6008,INTEL CORP,2018,2,125972.0,5006.0,7395.0,16962.0,3371.0,7440.0,45
INTC,2018-09-30,6008,INTEL CORP,2018,3,128242.0,6398.0,9551.0,19163.0,3428.0,11291.0,45
INTC,2018-12-31,6008,INTEL CORP,2018,4,127963.0,5195.0,8717.0,18657.0,3433.0,15181.0,45
INTC,2019-03-31,6008,INTEL CORP,2019,1,129458.0,3974.0,6799.0,16061.0,3332.0,3321.0,45
INTC,2019-06-30,6008,INTEL CORP,2019,2,130759.0,4179.0,7355.0,16505.0,3438.0,6875.0,45
INTC,2019-09-30,6008,INTEL CORP,2019,3,133768.0,5990.0,9230.0,19190.0,3208.0,11547.0,45
INTC,2019-12-31,6008,INTEL CORP,2019,4,136524.0,6905.0,9870.0,20209.0,3384.0,16213.0,45
INTC,2020-03-31,6008,INTEL CORP,2020,1,147710.0,5661.0,10250.0,19828.0,3275.0,3268.0,45
INTC,2020-06-30,6008,INTEL CORP,2020,2,152539.0,5105.0,8769.0,19728.0,3354.0,6676.0,45
INTC,2020-09-30,6008,INTEL CORP,2020,3,145261.0,4276.0,8157.0,18333.0,3272.0,10392.0,45
INTC,2020-12-31,6008,INTEL CORP,2020,4,153091.0,5857.0,8939.0,19978.0,3655.0,14259.0,45
INTC,2021-03-31,6008,INTEL CORP,2021,1,150622.0,3361.0,8805.0,19673.0,3623.0,3972.0,45
INTC,2021-06-30,6008,INTEL CORP,2021,2,154597.0,5061.0,8749.0,19631.0,3715.0,7574.0,45
INTC,2021-09-30,6008,INTEL CORP,2021,3,167962.0,6823.0,8228.0,19192.0,3803.0,11579.0,45
INTC,2021-12-31,6008,INTEL CORP,2021,4,168406.0,4623.0,8092.0,20528.0,4049.0,18733.0,45
INTC,2022-03-31,6008,INTEL CORP,2022,1,176356.0,8113.0,6478.0,18353.0,4362.0,4604.0,45
INTC,2022-06-30,6008,INTEL CORP,2022,2,170418.0,-454.0,3299.0,15321.0,4400.0,11846.0,45
INTC,2022-09-30,6008,INTEL CORP,2022,3,174841.0,1019.0,3741.0,15338.0,4302.0,19145.0,45
INTC,2022-12-31,6008,INTEL CORP,2022,4,182103.0,-664.0,2296.0,14042.0,4464.0,24844.0,45
INTC,2023-03-31,6008,INTEL CORP,2023,1,185303.0,-2758.0,962.0,11715.0,4109.0,7413.0,45
INTC,2023-06-30,6008,INTEL CORP,2023,2,185629.0,1481.0,1460.0,12949.0,4080.0,13301.0,45
INTC,2023-09-30,6008,INTEL CORP,2023,3,188837.0,297.0,3255.0,14158.0,3870.0,19054.0,45
INTC,2023-12-31,6008,INTEL CORP,2023,4,191572.0,2669.0,3956.0,15406.0,3987.0,25750.0,45
INTC,2024-03-31,6008,INTEL CORP,2024,1,192733.0,-381.0,1830.0,12724.0,4382.0,5970.0,45
INTC,2024-06-30,6008,INTEL CORP,2024,2,206205.0,-1610.0,1548.0,12833.0,4239.0,11652.0,45
INTC,2024-09-30,6008,INTEL CORP,2024,3,193542.0,-16639.0,177.0,13284.0,4049.0,18110.0,45
INTC,2024-12-31,6008,INTEL CORP,2024,4,196485.0,-126.0,3116.0,14260.0,3876.0,23944.0,45
INTC,2025-03-31,6008,INTEL CORP,2025,1,192242.0,-821.0,2529.0,12667.0,3640.0,5183.0,45
INTC,2025-06-30,6008,INTEL CORP,2025,2,192520.0,-2918.0,2524.0,12859.0,3684.0,8733.0,45
INTC,2025-09-30,6008,INTEL CORP,2025,3,204514.0,4063.0,3850.0,13653.0,3231.0,11158.0,45
INTC,2025-12-31,6008,INTEL CORP,2025,4,211429.0,-591.0,3730.0,13674.0,3219.0,14646.0,45
MSFT,2005-03-31,12141,MICROSOFT CORP,2005,3,66275.0,2563.0,4379.0,9620.0,1482.0,552.0,45
MSFT,2005-06-30,12141,MICROSOFT CORP,2005,4,70815.0,3700.0,4027.0,10161.0,1664.0,812.0,45
MSFT,2005-09-30,12141,MICROSOFT CORP,2006,1,71462.0,3141.0,4641.0,9741.0,1515.0,213.0,45
MSFT,2005-12-31,12141,MICROSOFT CORP,2006,2,67257.0,3653.0,4888.0,11837.0,1591.0,531.0,45
MSFT,2006-03-31,12141,MICROSOFT CORP,2006,3,66854.0,2977.0,4462.0,10900.0,1617.0,833.0,45
MSFT,2006-06-30,12141,MICROSOFT CORP,2006,4,69597.0,2828.0,4493.0,11804.0,1861.0,1578.0,45
MSFT,2006-09-30,12141,MICROSOFT CORP,2007,1,65354.0,3478.0,4723.0,10811.0,1786.0,411.0,45
MSFT,2006-12-31,12141,MICROSOFT CORP,2007,2,66371.0,2626.0,3837.0,12542.0,1637.0,983.0,45
MSFT,2007-03-31,12141,MICROSOFT CORP,2007,3,63891.0,4926.0,7034.0,14398.0,1750.0,1444.0,45
MSFT,2007-06-30,12141,MICROSOFT CORP,2007,4,63171.0,3035.0,4370.0,13371.0,1948.0,2264.0,45
MSFT,2007-09-30,12141,MICROSOFT CORP,2008,1,65645.0,4289.0,6308.0,13762.0,1837.0,510.0,45
MSFT,2007-12-31,12141,MICROSOFT CORP,2008,2,67339.0,4707.0,6934.0,16367.0,1885.0,1205.0,45
MSFT,2008-03-31,12141,MICROSOFT CORP,2008,3,70747.0,4388.0,6239.0,14454.0,2035.0,1964.0,45
MSFT,2008-06-30,12141,MICROSOFT CORP,2008,4,72793.0,4297.0,6359.0,15837.0,2407.0,3182.0,45
MSFT,2008-09-30,12141,MICROSOFT CORP,2009,1,65117.0,4373.0,6584.0,15061.0,2283.0,778.0,45
MSFT,2008-12-31,12141,MICROSOFT CORP,2009,2,65786.0,4174.0,6571.0,16629.0,2290.0,1620.0,45
MSFT,2009-03-31,12141,MICROSOFT CORP,2009,3,68853.0,2977.0,5392.0,13648.0,2212.0,2252.0,45
MSFT,2009-06-30,12141,MICROSOFT CORP,2009,4,77888.0,3045.0,4708.0,13099.0,2225.0,3119.0,45
MSFT,2009-09-30,12141,MICROSOFT CORP,2010,1,81612.0,3574.0,5128.0,12920.0,2065.0,435.0,45
MSFT,2009-12-31,12141,MICROSOFT CORP,2010,2,82096.0,6662.0,9187.0,19022.0,2079.0,811.0,45
MSFT,2010-03-31,12141,MICROSOFT CORP,2010,3,84910.0,4006.0,5867.0,14503.0,2220.0,1219.0,45
MSFT,2010-06-30,12141,MICROSOFT CORP,2010,4,86113.0,4518.0,6648.0,16039.0,2350.0,1977.0,45
MSFT,2010-09-30,12141,MICROSOFT CORP,2011,1,91540.0,5410.0,7810.0,16195.0,2196.0,564.0,45
MSFT,2010-12-31,12141,MICROSOFT CORP,2011,2,92306.0,6634.0,8828.0,19953.0,2185.0,1055.0,45
MSFT,2011-03-31,12141,MICROSOFT CORP,2011,3,99727.0,5232.0,6429.0,16428.0,2269.0,1713.0,45
MSFT,2011-06-30,12141,MICROSOFT CORP,2011,4,108704.0,5874.0,6860.0,17367.0,2393.0,2355.0,45
MSFT,2011-09-30,12141,MICROSOFT CORP,2012,1,107415.0,5738.0,7929.0,17372.0,2329.0,436.0,45
MSFT,2011-12-31,12141,MICROSOFT CORP,2012,2,112243.0,6624.0,8672.0,20885.0,2371.0,934.0,45
MSFT,2012-03-31,12141,MICROSOFT CORP,2012,3,118010.0,5108.0,7140.0,17407.0,2517.0,1683.0,45
MSFT,2012-06-30,12141,MICROSOFT CORP,2012,4,121271.0,-492.0,7182.0,18059.0,2594.0,2305.0,45
MSFT,2012-09-30,12141,MICROSOFT CORP,2013,1,121876.0,4466.0,6018.0,16008.0,2460.0,603.0,45
MSFT,2012-12-31,12141,MICROSOFT CORP,2013,2,128683.0,6377.0,8780.0,21456.0,2528.0,1533.0,45
MSFT,2013-03-31,12141,MICROSOFT CORP,2013,3,134105.0,6055.0,9398.0,20489.0,2640.0,2463.0,45
MSFT,2013-06-30,12141,MICROSOFT CORP,2013,4,142431.0,4965.0,7056.0,19896.0,2783.0,4257.0,45
MSFT,2013-09-30,12141,MICROSOFT CORP,2014,1,142348.0,5244.0,7288.0,18529.0,2767.0,1231.0,45
MSFT,2013-12-31,12141,MICROSOFT CORP,2014,2,153543.0,6558.0,9230.0,24519.0,2748.0,2963.0,45
MSFT,2014-03-31,12141,MICROSOFT CORP,2014,3,156119.0,5660.0,8229.0,20403.0,2743.0,4155.0,45
MSFT,2014-06-30,12141,MICROSOFT CORP,2014,4,172384.0,4612.0,7969.0,23000.0,3123.0,5485.0,45
MSFT,2014-09-30,12141,MICROSOFT CORP,2015,1,169656.0,4540.0,8412.0,23201.0,3065.0,1282.0,45
MSFT,2014-12-31,12141,MICROSOFT CORP,2015,2,174848.0,5863.0,9540.0,26470.0,2903.0,2772.0,45
MSFT,2015-03-31,12141,MICROSOFT CORP,2015,3,176683.0,4985.0,8299.0,21729.0,2984.0,4163.0,45
MSFT,2015-06-30,12141,MICROSOFT CORP,2015,4,176223.0,-3195.0,7878.0,22180.0,3094.0,5944.0,45
MSFT,2015-09-30,12141,MICROSOFT CORP,2016,1,172896.0,4902.0,7254.0,20379.0,2962.0,1356.0,45
MSFT,2015-12-31,12141,MICROSOFT CORP,2016,2,180098.0,5018.0,7570.0,23796.0,2900.0,3380.0,45
MSFT,2016-03-31,12141,MICROSOFT CORP,2016,3,181869.0,3756.0,6990.0,20531.0,2980.0,5688.0,45
MSFT,2016-06-30,12141,MICROSOFT CORP,2016,4,193694.0,3122.0,6100.0,20614.0,3146.0,8343.0,45
MSFT,2016-09-30,12141,MICROSOFT CORP,2017,1,212524.0,5667.0,8531.0,21928.0,3106.0,2163.0,45
MSFT,2016-12-31,12141,MICROSOFT CORP,2017,2,224610.0,6267.0,10071.0,25826.0,3062.0,4151.0,45
MSFT,2017-03-31,12141,MICROSOFT CORP,2017,3,225017.0,5486.0,9176.0,23212.0,3355.0,5846.0,45
MSFT,2017-06-30,12141,MICROSOFT CORP,2017,4,241086.0,8069.0,10331.0,25605.0,3514.0,8129.0,45
MSFT,2017-09-30,12141,MICROSOFT CORP,2018,1,249097.0,6576.0,10207.0,24538.0,3574.0,2132.0,45
MSFT,2017-12-31,12141,MICROSOFT CORP,2018,2,256003.0,-6302.0,11215.0,28918.0,3504.0,4718.0,45
MSFT,2018-03-31,12141,MICROSOFT CORP,2018,3,245497.0,7424.0,11002.0,26819.0,3715.0,7652.0,45
